,date,sum,min,max,mean
8793,2005-01-28,0,-4.1,0.9,-1.5999999999999999
8794,2005-01-29,0,-4.1,3.7,-0.19999999999999973
8795,2005-01-30,0,-6.0,5.0,-0.5
8796,2005-01-31,0,-6.7,7.0,0.1499999999999999
8797,2005-02-01,0,0.4,9.0,4.7
8798,2005-02-02,0,-2.2,9.6,3.6999999999999997
8799,2005-02-03,0,-3.3,12.2,4.449999999999999
8800,2005-02-04,0,-2.4,6.8,2.2
8801,2005-02-05,0,-2.4,4.6,1.0999999999999999
8802,2005-02-06,0,-6.0,3.2,-1.4
8803,2005-02-07,0,-6.8,4.0,-1.4
8804,2005-02-08,0,-4.4,2.2,-1.1
8805,2005-02-09,0,-2.6,5.2,1.3
8806,2005-02-10,0,-2.4,5.8,1.7
8807,2005-02-11,0,-2.8,9.3,3.2500000000000004
8808,2005-02-12,0,-1.1,8.0,3.45
8809,2005-02-13,0,2.2,10.4,6.300000000000001
8810,2005-02-14,0,3.3,7.6,5.449999999999999
8811,2005-02-15,0,0.4,8.4,4.4
8812,2005-02-16,0,2.0,6.8,4.4
8813,2005-02-17,0,0.4,8.4,4.4
8814,2005-02-18,0,-2.7,5.4,1.35
8815,2005-02-19,0,-3.2,6.8,1.7999999999999998
8816,2005-02-20,0,-0.8,6.4,2.8000000000000003
8817,2005-02-21,0,0.6,6.4,3.5
8818,2005-02-22,0,-0.2,5.0,2.4
8819,2005-02-23,0,-1.1,6.2,2.55
8820,2005-02-24,0,-1.5,6.4,2.45
8821,2005-02-25,0,-2.3,7.2,2.45
8822,2005-02-26,0,0.4,6.2,3.3000000000000003
8823,2005-02-27,0,-3.4,6.2,1.4000000000000001
8824,2005-02-28,0,-4.8,1.4,-1.7
8825,2005-03-01,0,-8.2,1.4,-3.3999999999999995
8826,2005-03-02,0,-7.4,4.6,-1.4000000000000004
8827,2005-03-03,0,-5.8,-0.2,-3.0
8828,2005-03-04,5.8,-4.9,3.0,-0.9500000000000002
8829,2005-03-05,0,-2.4,5.2,1.4000000000000001
8830,2005-03-06,0,-4.6,7.8,1.6
8831,2005-03-07,0,-1.8,6.2,2.2
8832,2005-03-08,0,-3.9,10.8,3.45
8833,2005-03-09,0,1.2,12.8,7.0
8834,2005-03-10,0,1.4,13.2,7.3
8835,2005-03-11,0,-3.4,10.3,3.45
8836,2005-03-12,0,1.6,14.4,8.0
8837,2005-03-13,0,4.2,12.4,8.3
8838,2005-03-14,0,1.3,14.0,7.65
8839,2005-03-15,0,2.8,16.4,9.6
8840,2005-03-16,0,4.0,18.0,11.0
8841,2005-03-17,0,4.2,19.6,11.9
8842,2005-03-18,0,4.5,24.4,14.45
8843,2005-03-19,0,7.0,26.2,16.6
8844,2005-03-20,0,5.8,18.4,12.1
8845,2005-03-21,0,8.8,17.4,13.1
8846,2005-03-22,0,3.7,15.6,9.65
8847,2005-03-23,0,6.1,17.4,11.75
8848,2005-03-24,0,10.0,18.8,14.4
8849,2005-03-25,0.4,10.8,16.6,13.700000000000001
8850,2005-03-26,0,11.2,17.2,14.2
8851,2005-03-27,0,10.4,19.6,15.0
8852,2005-03-28,1.8,8.6,22.8,15.7
8853,2005-03-29,0.8,9.6,16.8,13.2
8854,2005-03-30,4.8,6.9,18.8,12.850000000000001
8855,2005-03-31,0.4,7.6,18.6,13.100000000000001
8856,2005-04-01,0,8.4,18.6,13.5
8857,2005-04-02,0,5.8,19.0,12.4
8858,2005-04-03,0,3.1,19.6,11.350000000000001
8859,2005-04-04,0,3.0,20.0,11.5
8860,2005-04-05,0,3.2,19.6,11.4
8861,2005-04-06,0,4.8,20.4,12.6
8862,2005-04-07,0,7.6,17.2,12.399999999999999
8863,2005-04-08,0,7.8,13.4,10.6
8864,2005-04-09,23.4,6.8,12.5,9.65
8865,2005-04-10,0,9.7,14.5,12.1
8866,2005-04-11,0,10.2,15.2,12.7
8867,2005-04-12,0,7.0,15.0,11.0
8868,2005-04-13,0,7.2,22.2,14.7
8869,2005-04-14,0,8.1,22.4,15.25
8870,2005-04-15,0,9.3,21.2,15.25
8871,2005-04-16,0,6.8,14.8,10.8
8872,2005-04-17,15.8,2.9,16.4,9.649999999999999
8873,2005-04-18,0,5.6,21.2,13.399999999999999
8874,2005-04-19,1,9.2,16.9,13.049999999999999
8875,2005-04-20,11.6,7.6,17.4,12.5
8876,2005-04-21,0,6.8,19.6,13.200000000000001
8877,2005-04-22,0,3.6,17.6,10.600000000000001
8878,2005-04-23,0,5.6,16.7,11.149999999999999
8879,2005-04-24,0,9.6,13.6,11.6
8880,2005-04-25,6,8.5,12.0,10.25
8881,2005-04-26,1.6,6.3,24.4,15.35
8882,2005-04-27,0,8.8,24.4,16.6
8883,2005-04-28,0,11.2,23.2,17.2
8884,2005-04-29,0,13.2,26.0,19.6
8885,2005-04-30,0,10.2,27.3,18.75
8886,2005-05-01,0,13.6,28.4,21.0
8887,2005-05-02,0,14.2,28.2,21.2
8888,2005-05-03,0,14.0,27.6,20.8
8889,2005-05-04,11.4,12.2,26.0,19.1
8890,2005-05-05,0.8,11.6,24.0,17.8
8891,2005-05-06,0,7.4,24.1,15.75
8892,2005-05-07,0,10.4,24.0,17.2
8893,2005-05-08,0,12.8,22.1,17.450000000000003
8894,2005-05-09,2.6,8.9,18.4,13.649999999999999
8895,2005-05-10,0,11.0,17.2,14.1
8896,2005-05-11,0.2,10.1,23.2,16.65
8897,2005-05-12,0,11.8,23.8,17.8
8898,2005-05-13,0,10.6,24.4,17.5
8899,2005-05-14,0,12.0,18.6,15.3
8900,2005-05-15,0.8,11.6,23.8,17.7
8901,2005-05-16,0.2,12.6,21.7,17.15
8902,2005-05-17,6.6,10.3,22.8,16.55
8903,2005-05-18,29.2,11.0,17.0,14.0
8904,2005-05-19,6.6,12.4,26.0,19.2
8905,2005-05-20,0,11.4,25.4,18.4
8906,2005-05-21,0,10.5,27.2,18.85
8907,2005-05-22,0,16.8,27.8,22.3
8908,2005-05-23,0,12.8,21.4,17.1
8909,2005-05-24,3.4,12.4,27.3,19.85
8910,2005-05-25,0,12.5,29.3,20.9
8911,2005-05-26,0,13.4,29.4,21.4
8912,2005-05-27,0,14.3,31.4,22.85
8913,2005-05-28,0,15.2,32.4,23.799999999999997
8914,2005-05-29,0,18.2,32.8,25.5
8915,2005-05-30,0,16.4,32.4,24.4
8916,2005-05-31,5,17.6,29.6,23.6
8917,2005-06-01,0.6,16.1,26.0,21.05
8918,2005-06-02,0,17.0,26.8,21.9
8919,2005-06-03,0,13.2,28.6,20.9
8920,2005-06-04,0,15.9,27.2,21.55
8921,2005-06-05,0,17.0,27.8,22.4
8922,2005-06-06,4.4,15.6,24.1,19.85
8923,2005-06-07,0,14.2,26.4,20.299999999999997
8924,2005-06-08,0,11.4,22.2,16.8
8925,2005-06-09,0,12.6,21.6,17.1
8926,2005-06-10,0,10.0,26.0,18.0
8927,2005-06-11,0,11.2,24.6,17.9
8928,2005-06-12,0,15.8,24.0,19.9
8929,2005-06-13,0,18.2,26.0,22.1
8930,2005-06-14,0,16.0,21.2,18.6
8931,2005-06-15,12.4,15.4,26.8,21.1
8932,2005-06-16,0.2,17.0,32.4,24.7
8933,2005-06-17,0,16.8,32.0,24.4
8934,2005-06-18,0,16.6,36.6,26.6
8935,2005-06-19,0,21.3,32.4,26.85
8936,2005-06-20,0,19.6,31.2,25.4
8937,2005-06-21,0,19.7,33.3,26.5
8938,2005-06-22,0,19.6,34.8,27.2
8939,2005-06-23,0,20.4,35.6,28.0
8940,2005-06-24,0,21.6,33.0,27.3
8941,2005-06-25,0,19.6,33.2,26.400000000000002
8942,2005-06-26,3,17.6,37.3,27.45
8943,2005-06-27,0,21.2,35.2,28.200000000000003
8944,2005-06-28,0,20.8,35.8,28.299999999999997
8945,2005-06-29,0,19.8,30.8,25.3
8946,2005-06-30,16.8,19.0,32.4,25.7
8947,2005-07-01,2.6,17.6,27.0,22.3
8948,2005-07-02,3,17.2,30.8,24.0
8949,2005-07-03,0,16.9,31.2,24.049999999999997
8950,2005-07-04,0,20.6,30.2,25.4
8951,2005-07-05,5.4,14.8,23.6,19.200000000000003
8952,2005-07-06,3.4,13.6,27.2,20.4
8953,2005-07-07,0.6,13.3,21.4,17.35
8954,2005-07-08,24,12.8,27.0,19.9
8955,2005-07-09,0.2,14.8,22.4,18.6
8956,2005-07-10,0.2,15.0,23.8,19.4
8957,2005-07-11,1.4,14.8,29.2,22.0
8958,2005-07-12,0,17.2,30.0,23.6
8959,2005-07-13,0,14.8,31.2,23.0
8960,2005-07-14,0,18.0,33.0,25.5
8961,2005-07-15,0,19.0,32.4,25.7
8962,2005-07-16,0.6,17.6,30.8,24.200000000000003
8963,2005-07-17,0,18.6,33.6,26.1
8964,2005-07-18,0,20.0,31.4,25.7
8965,2005-07-19,7.6,16.1,30.9,23.5
8966,2005-07-20,0,19.2,31.2,25.2
8967,2005-07-21,0,18.2,33.4,25.799999999999997
8968,2005-07-22,0,14.4,30.4,22.4
8969,2005-07-23,6.4,14.0,28.0,21.0
8970,2005-07-24,12.8,16.0,28.4,22.2
8971,2005-07-25,0,19.0,29.7,24.35
8972,2005-07-26,0,21.7,31.8,26.75
8973,2005-07-27,0,21.6,33.6,27.6
8974,2005-07-28,0,19.8,34.9,27.35
8975,2005-07-29,0,21.2,34.8,28.0
8976,2005-07-30,0,21.6,35.6,28.6
8977,2005-07-31,0,21.2,30.8,26.0
8978,2005-08-01,0,18.8,33.2,26.0
8979,2005-08-02,0,19.8,28.4,24.1
8980,2005-08-03,14.2,18.2,28.0,23.1
8981,2005-08-04,0,19.8,28.8,24.3
8982,2005-08-05,0,12.6,31.6,22.1
8983,2005-08-06,0,15.2,29.7,22.45
8984,2005-08-07,0,17.2,24.8,21.0
8985,2005-08-08,0.2,14.9,28.0,21.45
8986,2005-08-09,0,14.4,27.3,20.85
8987,2005-08-10,0,13.4,28.6,21.0
8988,2005-08-11,0,17.0,27.2,22.1
8989,2005-08-12,3.8,17.4,29.2,23.299999999999997
8990,2005-08-13,0,17.6,29.2,23.4
8991,2005-08-14,1.8,14.6,24.8,19.7
8992,2005-08-15,0.2,15.8,26.0,20.9
8993,2005-08-16,0,12.2,27.8,20.0
8994,2005-08-17,0,16.1,32.0,24.05
8995,2005-08-18,0,15.0,30.4,22.7
8996,2005-08-19,0.4,17.2,29.8,23.5
8997,2005-08-20,0,15.0,20.5,17.75
8998,2005-08-21,16.6,14.1,18.0,16.05
8999,2005-08-22,6.2,15.2,17.6,16.4
9000,2005-08-23,8.6,14.6,24.0,19.3
9001,2005-08-24,0,16.0,29.2,22.6
9002,2005-08-25,0,17.5,26.0,21.75
9003,2005-08-26,0,18.8,27.6,23.200000000000003
9004,2005-08-27,0,16.9,27.0,21.95
9005,2005-08-28,7.6,16.8,26.0,21.4
9006,2005-08-29,0,16.5,30.0,23.25
9007,2005-08-30,0,17.7,31.2,24.45
9008,2005-08-31,0,20.4,29.6,25.0
9009,2005-09-01,0.2,20.2,31.0,25.6
9010,2005-09-02,0,18.4,32.5,25.45
9011,2005-09-03,19.4,17.2,30.0,23.6
9012,2005-09-04,1.8,15.0,28.6,21.8
9013,2005-09-05,4.4,13.2,26.1,19.65
9014,2005-09-06,0,13.4,27.6,20.5
9015,2005-09-07,0,12.6,28.1,20.35
9016,2005-09-08,0,16.4,28.4,22.4
9017,2005-09-09,7.8,17.0,21.4,19.2
9018,2005-09-10,16.2,16.4,25.2,20.799999999999997
9019,2005-09-11,0,16.5,23.8,20.15
9020,2005-09-12,7.2,14.4,24.4,19.4
9021,2005-09-13,0,13.2,26.6,19.9
9022,2005-09-14,0,14.9,27.8,21.35
9023,2005-09-15,0,14.8,28.1,21.450000000000003
9024,2005-09-16,0,18.4,24.4,21.4
9025,2005-09-17,0.2,12.0,21.2,16.6
9026,2005-09-18,7,11.2,17.8,14.5
9027,2005-09-19,0.2,12.4,18.4,15.399999999999999
9028,2005-09-20,0.2,13.6,22.4,18.0
9029,2005-09-21,0,10.6,22.8,16.7
9030,2005-09-22,0,13.4,22.8,18.1
9031,2005-09-23,0,13.2,24.0,18.6
9032,2005-09-24,0,13.6,25.4,19.5
9033,2005-09-25,0,10.0,24.0,17.0
9034,2005-09-26,0,9.6,24.0,16.8
9035,2005-09-27,0,14.2,20.4,17.299999999999997
9036,2005-09-28,0,14.1,23.6,18.85
9037,2005-09-29,0,12.6,19.6,16.1
9038,2005-09-30,4.4,10.8,20.2,15.5
9039,2005-10-01,0,9.2,19.2,14.2
9040,2005-10-02,2.2,9.4,14.2,11.8
9041,2005-10-03,37,8.4,12.1,10.25
9042,2005-10-04,28.4,8.6,13.4,11.0
9043,2005-10-05,16,8.6,15.6,12.1
9044,2005-10-06,6.4,9.6,15.2,12.399999999999999
9045,2005-10-07,1.4,11.1,16.1,13.600000000000001
9046,2005-10-08,10.2,11.8,18.4,15.1
9047,2005-10-09,0,10.7,19.6,15.15
9048,2005-10-10,0,11.6,18.8,15.2
9049,2005-10-11,0,7.3,18.0,12.65
9050,2005-10-12,0,6.0,17.2,11.6
9051,2005-10-13,0,7.3,16.8,12.05
9052,2005-10-14,0,7.4,16.9,12.149999999999999
9053,2005-10-15,0,6.0,14.2,10.1
9054,2005-10-16,0,6.8,13.7,10.25
9055,2005-10-17,0,4.1,15.2,9.649999999999999
9056,2005-10-18,0,8.4,14.8,11.600000000000001
9057,2005-10-19,0,7.0,14.6,10.8
9058,2005-10-20,1.6,9.3,12.8,11.05
9059,2005-10-21,0.6,9.6,15.7,12.649999999999999
9060,2005-10-22,0,6.8,17.6,12.200000000000001
9061,2005-10-23,0.6,10.8,15.7,13.25
9062,2005-10-24,0,11.4,18.6,15.0
9063,2005-10-25,0,11.6,18.0,14.8
9064,2005-10-26,0,10.2,17.7,13.95
9065,2005-10-27,0,8.8,16.2,12.5
9066,2005-10-28,0,7.6,13.4,10.5
9067,2005-10-29,0,7.4,13.2,10.3
9068,2005-10-30,0,3.6,13.2,8.4
9069,2005-10-31,0,2.9,14.8,8.85
9070,2005-11-01,0,9.7,12.8,11.25
9071,2005-11-02,1.6,7.4,14.2,10.8
9072,2005-11-03,0,7.2,13.2,10.2
9073,2005-11-04,0.2,5.0,14.4,9.7
9074,2005-11-05,0,9.0,13.3,11.15
9075,2005-11-06,17.6,7.6,12.7,10.149999999999999
9076,2005-11-07,7.4,8.6,14.6,11.6
9077,2005-11-08,0,5.7,13.8,9.75
9078,2005-11-09,0,5.8,11.2,8.5
9079,2005-11-10,0,5.4,12.1,8.75
9080,2005-11-11,0,3.6,11.6,7.6
9081,2005-11-12,0,3.3,9.2,6.25
9082,2005-11-13,0,3.1,10.0,6.55
9083,2005-11-14,0,1.4,8.4,4.9
9084,2005-11-15,0,1.6,9.4,5.5
9085,2005-11-16,0,2.4,11.3,6.8500000000000005
9086,2005-11-17,0,5.2,12.5,8.85
9087,2005-11-18,0,0.4,8.4,4.4
9088,2005-11-19,0,-0.2,8.6,4.2
9089,2005-11-20,0,-3.8,3.6,-0.09999999999999987
9090,2005-11-21,0,-4.2,6.4,1.1
9091,2005-11-22,0,-2.2,8.4,3.1
9092,2005-11-23,0,-1.2,7.6,3.1999999999999997
9093,2005-11-24,0,-2.2,5.2,1.5
9094,2005-11-25,0,-2.3,0.8,-0.7499999999999999
9095,2005-11-26,7,-1.4,0.9,-0.24999999999999994
9096,2005-11-27,7.6,-2.2,2.6,0.19999999999999996
9097,2005-11-28,0.2,-2.8,2.8,0.0
9098,2005-11-29,0,-3.6,0.4,-1.6
9099,2005-11-30,3,-4.8,3.6,-0.5999999999999999
9100,2005-12-01,0,-5.2,2.1,-1.55
9101,2005-12-02,0,-4.6,1.7,-1.4499999999999997
9102,2005-12-03,17.4,-1.6,3.6,1.0
9103,2005-12-04,11.2,-2.0,2.5,0.25
9104,2005-12-05,11,-0.4,4.2,1.9000000000000001
9105,2005-12-06,0.2,0.4,4.5,2.45
9106,2005-12-07,0,-3.8,3.9,0.050000000000000044
9107,2005-12-08,0,-6.0,1.8,-2.1
9108,2005-12-09,0,-1.0,5.2,2.1
9109,2005-12-10,0,-6.0,4.4,-0.7999999999999998
9110,2005-12-11,0,-9.6,3.2,-3.1999999999999997
9111,2005-12-12,0,-2.8,4.1,0.6499999999999999
9112,2005-12-13,0,1.3,6.3,3.8
9113,2005-12-14,0,-0.4,8.4,4.0
9114,2005-12-15,0,-2.2,5.2,1.5
9115,2005-12-16,0,-4.0,4.8,0.3999999999999999
9116,2005-12-17,0,1.6,8.8,5.2
9117,2005-12-18,0,-3.8,4.6,0.3999999999999999
9118,2005-12-19,0,-4.1,0.4,-1.8499999999999999
9119,2005-12-20,0,-4.0,2.0,-1.0
9120,2005-12-21,0,-5.6,1.2,-2.1999999999999997
9121,2005-12-22,0,-5.1,1.4,-1.8499999999999999
9122,2005-12-23,0,-7.9,-1.0,-4.45
9123,2005-12-24,0,-7.1,1.4,-2.8499999999999996
9124,2005-12-25,0,-5.6,1.8,-1.9
9125,2005-12-26,0,-5.0,1.6,-1.7
9126,2005-12-27,0,-1.6,2.4,0.3999999999999999
9127,2005-12-28,0,-2.4,2.6,0.10000000000000009
9128,2005-12-29,0,-2.4,2.2,-0.09999999999999987
9129,2005-12-30,0,-8.8,-1.1,-4.95
9130,2005-12-31,0,-6.8,-1.0,-3.9
10227,2009-01-01,2,-5.5,1.9,-1.8
10228,2009-01-02,0,-7.7,1.4,-3.1500000000000004
10229,2009-01-03,0,-8.9,-0.6,-4.75
10230,2009-01-04,0,-6.6,-0.3,-3.4499999999999997
10231,2009-01-05,0,-7.1,0.0,-3.55
10232,2009-01-06,0,-2.8,1.3,-0.7499999999999999
10233,2009-01-07,0,-0.6,3.3,1.3499999999999999
10234,2009-01-08,0,-2.1,4.1,0.9999999999999998
10235,2009-01-09,0,-3.4,2.9,-0.25
10236,2009-01-10,0,-3.2,4.4,0.6000000000000001
10237,2009-01-11,0,-1.5,5.6,2.05
10238,2009-01-12,0,-2.6,4.9,1.1500000000000001
10239,2009-01-13,0,-4.1,4.3,0.10000000000000009
10240,2009-01-14,0,0.2,10.0,5.1
10241,2009-01-15,0,2.1,8.3,5.2
10242,2009-01-16,0,-1.3,6.0,2.35
10243,2009-01-17,0,-3.3,3.1,-0.09999999999999987
10244,2009-01-18,0,-1.2,2.8,0.7999999999999999
10245,2009-01-19,0,-1.4,3.7,1.1500000000000001
10246,2009-01-20,30.5,0.4,1.9,1.15
10247,2009-01-21,34.8,1.5,5.1,3.3
10248,2009-01-22,0.3,1.2,6.4,3.8000000000000003
10249,2009-01-23,0,-0.7,2.8,1.0499999999999998
10250,2009-01-24,0.9,-2.6,5.0,1.2
10251,2009-01-25,0,-0.4,8.4,4.0
10252,2009-01-26,0,0.0,6.1,3.05
10253,2009-01-27,0.6,3.7,9.2,6.449999999999999
10254,2009-01-28,0,6.1,10.2,8.149999999999999
10255,2009-01-29,0,2.6,9.0,5.8
10256,2009-01-30,0,-0.7,7.8,3.55
10257,2009-01-31,0,-2.5,3.9,0.7
10258,2009-02-01,0,0.4,3.0,1.7
10259,2009-02-02,5.2,0.7,1.7,1.2
10260,2009-02-03,6.5,1.3,6.0,3.65
10261,2009-02-04,0,2.4,9.0,5.7
10262,2009-02-05,0.8,3.7,7.2,5.45
10263,2009-02-06,28.9,2.5,5.4,3.95
10264,2009-02-07,38.8,2.5,6.1,4.3
10265,2009-02-08,13.1,3.9,10.9,7.4
10266,2009-02-09,0.4,1.4,8.3,4.8500000000000005
10267,2009-02-10,0,0.6,5.2,2.9
10268,2009-02-11,2.1,3.4,8.8,6.1000000000000005
10269,2009-02-12,0,-0.3,7.8,3.75
10270,2009-02-13,0,0.6,5.9,3.25
10271,2009-02-14,0,-1.4,6.8,2.7
10272,2009-02-15,0,1.1,7.0,4.05
10273,2009-02-16,0,-1.4,6.4,2.5
10274,2009-02-17,0,-3.9,9.4,2.75
10275,2009-02-18,0,-1.4,7.9,3.25
10276,2009-02-19,0,-4.8,7.5,1.35
10277,2009-02-20,0,-0.7,8.8,4.050000000000001
10278,2009-02-21,0,-1.4,9.5,4.05
10279,2009-02-22,0,-2.0,11.3,4.65
10280,2009-02-23,0,-1.4,4.4,1.5000000000000002
10281,2009-02-24,0,-3.0,11.7,4.35
10282,2009-02-25,0,-1.9,10.7,4.3999999999999995
10283,2009-02-26,0,-0.6,11.5,5.45
10284,2009-02-27,0,-0.1,16.7,8.299999999999999
10285,2009-02-28,0,0.7,15.5,8.1
10286,2009-03-01,0,5.1,11.4,8.25
10287,2009-03-02,0.3,5.6,13.5,9.55
10288,2009-03-03,0.9,5.8,9.7,7.75
10289,2009-03-04,2.8,3.9,8.3,6.1000000000000005
10290,2009-03-05,31.4,2.4,5.9,4.15
10291,2009-03-06,7.8,4.9,11.1,8.0
10292,2009-03-07,0,9.2,14.1,11.649999999999999
10293,2009-03-08,0,3.0,14.2,8.6
10294,2009-03-09,0,-0.2,12.6,6.2
10295,2009-03-10,0,-0.6,12.1,5.75
10296,2009-03-11,0,-0.6,13.1,6.25
10297,2009-03-12,0,-0.2,14.0,6.9
10298,2009-03-13,0,0.8,19.1,9.950000000000001
10299,2009-03-14,0,1.9,13.5,7.7
10300,2009-03-15,0,2.5,16.4,9.45
10301,2009-03-16,0,4.5,18.3,11.4
10302,2009-03-17,0,2.1,16.8,9.450000000000001
10303,2009-03-18,0,2.8,18.5,10.65
10304,2009-03-19,0,2.6,15.6,9.1
10305,2009-03-20,0,5.2,9.8,7.5
10306,2009-03-21,0,2.0,11.7,6.85
10307,2009-03-22,0,2.9,16.9,9.899999999999999
10308,2009-03-23,0,2.0,19.2,10.6
10309,2009-03-24,0,5.4,12.4,8.9
10310,2009-03-25,0,-0.2,13.6,6.7
10311,2009-03-26,0,5.8,15.2,10.5
10312,2009-03-27,0,2.7,17.1,9.9
10313,2009-03-28,0.8,8.8,12.2,10.5
10314,2009-03-29,17.8,7.4,8.8,8.100000000000001
10315,2009-03-30,26.5,6.9,15.5,11.2
10316,2009-03-31,0,10.4,18.5,14.45
10317,2009-04-01,1.9,10.1,19.4,14.75
10318,2009-04-02,1.6,11.2,14.7,12.95
10319,2009-04-03,0.5,8.4,19.4,13.899999999999999
10320,2009-04-04,0,9.6,20.6,15.100000000000001
10321,2009-04-05,0,10.7,18.6,14.65
10322,2009-04-06,0,7.1,21.9,14.5
10323,2009-04-07,0,6.8,22.9,14.85
10324,2009-04-08,0,7.3,22.6,14.950000000000001
10325,2009-04-09,0,8.4,22.4,15.399999999999999
10326,2009-04-10,0,9.5,22.1,15.8
10327,2009-04-11,0,6.6,23.1,14.850000000000001
10328,2009-04-12,0,7.9,20.8,14.350000000000001
10329,2009-04-13,0,8.3,24.0,16.15
10330,2009-04-14,0,9.5,23.6,16.55
10331,2009-04-15,0,7.8,23.1,15.450000000000001
10332,2009-04-16,0,9.6,15.3,12.45
10333,2009-04-17,28,8.7,17.3,13.0
10334,2009-04-18,0,8.5,17.9,13.2
10335,2009-04-19,0,9.2,14.7,11.95
10336,2009-04-20,2,10.3,15.5,12.9
10337,2009-04-21,1.2,10.5,16.8,13.65
10338,2009-04-22,0,8.6,25.2,16.9
10339,2009-04-23,0,10.7,20.4,15.549999999999999
10340,2009-04-24,0,8.1,18.5,13.3
10341,2009-04-25,0,6.0,21.6,13.8
10342,2009-04-26,0,9.1,14.2,11.649999999999999
10343,2009-04-27,16.9,9.6,12.3,10.95
10344,2009-04-28,31.3,9.7,13.4,11.55
10345,2009-04-29,15.9,9.5,15.3,12.4
10346,2009-04-30,4.5,9.4,19.2,14.3
10347,2009-05-01,0,11.1,23.6,17.35
10348,2009-05-02,0,14.8,23.9,19.35
10349,2009-05-03,0,12.2,24.1,18.15
10350,2009-05-04,0,11.6,19.4,15.5
10351,2009-05-05,0.6,11.1,21.9,16.5
10352,2009-05-06,0,9.6,23.8,16.7
10353,2009-05-07,0,11.0,26.5,18.75
10354,2009-05-08,0,11.9,25.2,18.55
10355,2009-05-09,0,12.2,25.5,18.85
10356,2009-05-10,8.4,13.9,25.4,19.65
10357,2009-05-11,0,13.5,26.4,19.95
10358,2009-05-12,0,13.1,26.4,19.75
10359,2009-05-13,0,14.1,23.2,18.65
10360,2009-05-14,0,15.4,24.3,19.85
10361,2009-05-15,0.1,15.2,19.0,17.1
10362,2009-05-16,0.9,13.8,25.5,19.65
10363,2009-05-17,0,14.2,27.7,20.95
10364,2009-05-18,0,14.9,28.9,21.9
10365,2009-05-19,0,15.6,28.7,22.15
10366,2009-05-20,0,15.2,29.8,22.5
10367,2009-05-21,0,17.6,29.0,23.3
10368,2009-05-22,0.7,16.0,29.0,22.5
10369,2009-05-23,0,14.6,30.2,22.4
10370,2009-05-24,0,17.9,31.7,24.799999999999997
10371,2009-05-25,0.2,18.8,33.6,26.200000000000003
10372,2009-05-26,0,16.0,33.0,24.5
10373,2009-05-27,0,20.6,27.4,24.0
10374,2009-05-28,0,16.5,28.6,22.55
10375,2009-05-29,0,11.1,26.8,18.95
10376,2009-05-30,0,9.5,24.9,17.2
10377,2009-05-31,0,10.5,18.1,14.3
10378,2009-06-01,11.7,10.0,24.0,17.0
10379,2009-06-02,0,10.4,27.4,18.9
10380,2009-06-03,0,14.5,29.4,21.95
10381,2009-06-04,0,13.8,26.3,20.05
10382,2009-06-05,0,17.0,25.3,21.15
10383,2009-06-06,19.9,15.4,21.3,18.35
10384,2009-06-07,5.5,15.1,24.6,19.85
10385,2009-06-08,0,14.6,24.9,19.75
10386,2009-06-09,1,14.5,22.8,18.65
10387,2009-06-10,6.2,14.4,25.3,19.85
10388,2009-06-11,0,14.0,26.2,20.1
10389,2009-06-12,0,16.7,27.8,22.25
10390,2009-06-13,0,14.0,29.2,21.6
10391,2009-06-14,0,14.8,30.5,22.65
10392,2009-06-15,0,21.5,29.6,25.55
10393,2009-06-16,0,21.7,31.4,26.549999999999997
10394,2009-06-17,0,18.2,28.3,23.25
10395,2009-06-18,0,14.6,31.6,23.1
10396,2009-06-19,0,17.5,31.5,24.5
10397,2009-06-20,16.8,14.9,27.0,20.95
10398,2009-06-21,0,14.8,25.4,20.1
10399,2009-06-22,0,12.4,24.1,18.25
10400,2009-06-23,0,14.9,22.9,18.9
10401,2009-06-24,0.3,16.7,30.2,23.45
10402,2009-06-25,0,14.6,29.3,21.95
10403,2009-06-26,6.2,16.9,28.1,22.5
10404,2009-06-27,0,16.3,27.5,21.9
10405,2009-06-28,0,16.5,31.4,23.95
10406,2009-06-29,0.4,18.2,31.3,24.75
10407,2009-06-30,0.3,17.0,31.7,24.35
10408,2009-07-01,0.2,17.5,31.9,24.7
10409,2009-07-02,3.3,18.1,30.6,24.35
10410,2009-07-03,1.5,18.9,31.4,25.15
10411,2009-07-04,0,17.5,33.9,25.7
10412,2009-07-05,13.2,17.0,30.4,23.7
10413,2009-07-06,38.7,17.5,28.4,22.95
10414,2009-07-07,16.1,15.8,25.0,20.4
10415,2009-07-08,17.7,15.1,26.9,21.0
10416,2009-07-09,0,14.0,25.4,19.7
10417,2009-07-10,6.9,14.4,24.5,19.45
10418,2009-07-11,0,13.2,24.6,18.9
10419,2009-07-12,0,14.6,25.2,19.9
10420,2009-07-13,0,16.3,28.7,22.5
10421,2009-07-14,0,20.3,30.1,25.200000000000003
10422,2009-07-15,0,20.0,30.0,25.0
10423,2009-07-16,0.7,19.3,32.4,25.85
10424,2009-07-17,0,19.8,27.6,23.700000000000003
10425,2009-07-18,45.1,13.1,20.3,16.7
10426,2009-07-19,2.4,13.9,26.5,20.2
10427,2009-07-20,0,14.5,27.5,21.0
10428,2009-07-21,0,16.7,28.9,22.799999999999997
10429,2009-07-22,0,19.6,29.7,24.65
10430,2009-07-23,0,17.9,32.0,24.95
10431,2009-07-24,0,18.0,30.9,24.45
